동구바이오제약|16000|NH투자증권|2018.01.30~01.31|2018.01.30|2018.01.31|2018.01.30|12000~14500|12000~14500|12000~14500|24829|24829|727.70:1|53.41%|2018.02.05~02.06|2018.02.05|2018.02.06|836.67:1|true|true|true|true|2018/02/13|6840|3.95%|-57.25%|32000|100%|41600
마이크로디지탈|23000|하나금융투자|2019.05.20~05.21|2019.05.20|2019.05.21|2019.05.20|20000~23000|20000~23000|20000~23000|14000|14000|621.48:1|2.29%|2019.05.27~05.28|2019.05.27|2019.05.28|1116.34:1|true|true|true|true|2019/06/05|15450|9.57%|-32.83%|41050|78.48%|39100
클리노믹스|13900|대신증권|2020.11.17~11.18|2020.11.17|2020.11.18|2020.11.17|10900~13900|10900~13900|10900~13900|21498|21498|494.20:1|2.05%|2020.11.23~11.24|2020.11.23|2020.11.24|341.46:1|true|true|true|true|2020/12/04|11100|3.74%|-20.14%|18500|33.09%|19000
중국식품포장유한공사|1500|굿모닝신한증권|2009.03.04~03.05|2009.03.04|2009.03.05|2009.03.04|2700~3700|2700~3700|2700~3700|9000|9000||-|2009.03.16~03.17|2009.03.16|2009.03.17|230.91:1|true|true|true|true|2009/03/27|-|%|%|2260|50.67%|2595
에스케이에이씨피씨스팩4호|2000|SK증권|2018.11.22~11.23|2018.11.22|2018.11.23|2018.11.22|2000~2000|2000~2000|2000~2000|8000|8000||-|2018.11.27~11.28|2018.11.27|2018.11.28|2.65:1|true|true|true|true|2018/12/07|-|%|%|2020|1%|2010
오늘과내일|4100|굿모닝신한|2005.12.27~-|2005.12.27|null|2005.12.27|3600~4400|3600~4400|3600~4400|6693|6693||-|2006.01.10~01.12|2006.01.10|2006.01.12|490.17:1|true|true|true|false|null|null|null|null|null|null|null
용평리조트|7000|대우증권,대신증권|2016.05.10~05.11|2016.05.10|2016.05.11|2016.05.10|8100~9200|8100~9200|8100~9200|135432|135432|28.1:1|0.10%|2016.05.17~05.18|2016.05.17|2016.05.18|291.1:1|true|true|true|true|2016/05/27|-|%|%|9000|28.57%|11700
티에스아이|10000|한국투자증권|2020.07.06~07.07|2020.07.06|2020.07.07|2020.07.06|7500~9500|7500~9500|7500~9500|500|500|1283.73:1|4.97%|2020.07.13~07.14|2020.07.13|2020.07.14|1621.1:1|true|true|true|true|2020/07/22|11850|1.28%|18.5%|20000|100%|17200
씨디아이홀딩스|33000|삼성증권|2008.06.09~06.10|2008.06.09|2008.06.10|2008.06.09|30000~33000|30000~33000|30000~33000|16187|16187||-|2008.06.16~06.17|2008.06.16|2008.06.17|290.24:1|true|true|true|true|2008/06/27|-|%|%|35100|6.36%|40350
디에스알|4000|우리투자증권|2013.04.29~04.30|2013.04.29|2013.04.30|2013.04.29|4150~4650|4150~4650|4150~4650|16000|16000||-|2013.05.06~05.07|2013.05.06|2013.05.07|406.30:1|true|true|true|true|2013/05/15|-|%|%|5000|25%|5750
비유와상징|33000|현대증권|2008.06.12~06.13|2008.06.12|2008.06.13|2008.06.12|36000~40000|36000~40000|36000~40000|59103|59103||-|2008.06.19~06.20|2008.06.19|2008.06.20|0.67:1|true|true|true|true|2008/06/30|-|%|%|29700|-10%|25250
하나머스트스팩5호|2000|하나대투증권|2015.06.02~06.03|2015.06.02|2015.06.03|2015.06.02|2000~2000|2000~2000|2000~2000|7000|7000||-|2015.06.08~06.09|2015.06.08|2015.06.09|392:1|true|true|true|true|2015/06/18|-|%|%|2025|1.25%|2030
IBKS스팩11호|2000|아이비케이투자증권|2019.11.18~11.19|2019.11.18|2019.11.19|2019.11.18|2000~2000|2000~2000|2000~2000|9000|9000||-|2019.11.21~11.22|2019.11.21|2019.11.22|6.97:1|true|true|true|true|2019/12/03|2160|2.61%|8%|2005|0.25%|2010
탑금속|6500|현대증권|2011.06.07~06.08|2011.06.07|2011.06.08|2011.06.07|5800~6500|5800~6500|5800~6500|21450|21450||-|2011.06.15~06.16|2011.06.15|2011.06.16|531:1|true|true|true|true|2011/06/24|-|%|%|8120|24.92%|8750
코렌텍|16000|한국투자증권|2013.02.14~02.15|2013.02.14|2013.02.15|2013.02.14|13000~16000|13000~16000|13000~16000|15600|15600||12.53%|2013.02.21~02.22|2013.02.21|2013.02.22|586.12:1|true|true|true|true|2013/03/05|-|%|%|15950|-0.31%|15550
하이즈항공|18000|케이비투자증권|2015.11.04~11.05|2015.11.04|2015.11.05|2015.11.04|23000~26000|23000~26000|23000~26000|100625|100625|47.27:1|0.89%|2015.11.12~11.13|2015.11.12|2015.11.13|3.08:1|true|true|true|true|2015/11/25|-|%|%|16200|-10%|16800
그레이트리치과기|5000|NH투자증권|2016.10.10~10.11|2016.10.10|2016.10.11|2016.10.10|4000~6000|4000~6000|4000~6000|67500|67500|140.75:1|4.32%|2016.10.17~10.18|2016.10.17|2016.10.18|7.01:1|true|true|true|true|2016/10/25|-|%|%|5000|0%|6500
IBKS스팩8호|2000|아이비케이투자증권|2017.09.18~09.19|2017.09.18|2017.09.19|2017.09.18|2000~2000|2000~2000|2000~2000|4000|4000||-|2017.09.21~09.22|2017.09.21|2017.09.22|29.90:1|true|true|true|true|2017/09/29|-|%|%|2080|4%|2080
제닉|22000|교보증권|2011.07.18~07.19|2011.07.18|2011.07.19|2011.07.18|19000~22000|19000~22000|19000~22000|17100|17100||-|2011.07.25~07.26|2011.07.25|2011.07.26|330.49:1|true|true|true|true|2011/08/03|-|%|%|35600|61.82%|40900
컬러레이|3800|신한금융투자|2017.07.25~07.26|2017.07.25|2017.07.26|2017.07.25|3800~5800|3800~5800|3800~5800|53200|53200|60.49:1|-|2017.07.31~08.01|2017.07.31|2017.08.01|0.73:1|true|true|true|true|2017/08/10|-|%|%|3660|-3.68%|4050
디지캡|12000|KB증권|2018.08.22~08.23|2018.08.22|2018.08.23|2018.08.22|8500~10500|8500~10500|8500~10500|4967|4967|979.06:1|4.18%|2018.08.28~08.29|2018.08.28|2018.08.29|931.79:1|true|true|true|true|2018/09/07|-|%|%|13250|10.42%|10900
한화에이스스팩1호|2000|한화투자증권|2015.04.01~04.02|2015.04.01|2015.04.02|2015.04.01|2000~2000|2000~2000|2000~2000|8200|8200||-|2015.04.09~04.10|2015.04.09|2015.04.10|357.52:1|true|true|true|true|2015/04/20|-|%|%|2245|12.25%|-
에스케이스팩3호|2000|SK증권|2016.10.31~11.01|2016.10.31|2016.11.01|2016.10.31|2000~2000|2000~2000|2000~2000|6600|6600||-|2016.11.07~11.08|2016.11.07|2016.11.08|0.12:1|true|true|true|true|2016/11/16|-|%|%|2050|2.5%|2010
현대드림스팩4호|2000|현대증권|2015.10.07~10.07|2015.10.07|2015.10.07|2015.10.07|2000~2000|2000~2000|2000~2000|10000|10000||-|2015.10.13~10.14|2015.10.13|2015.10.14|215.34:1|true|true|true|true|2015/10/22|-|%|%|2090|4.5%|2075
삼영에스앤씨|11000|미래에셋증권|2021.05.06~05.07|2021.05.06|2021.05.07|2021.05.06|7800~10000|7800~10000|7800~10000|8619|8619|1762.39:1|15.27%|2021.05.11~05.12|2021.05.11|2021.05.12|2392.84:1|true|true|true|true|2021/05/21|10150|1.00%|-7.73%|22000|100%|28600
대신밸런스스팩11호|2000|대신증권|2021.11.17~11.18|2021.11.17|2021.11.18|2021.11.17|2000~2000|2000~2000|2000~2000|13000|13000||-|2021.11.22~11.23|2021.11.22|2021.11.23|150.83:1|true|true|true|true|2021/12/02|2095|0.00%|4.75%|2060|3%|2070
레인콤|47000|현대증권|-~-|null|null|-|37000~47000|37000~47000|37000~47000|48840|48840||-|2003.12.09~12.10|2003.12.09|2003.12.10||true|true|true|false|null|null|null|null|null|null|null
대우증권그린코리아SPAC|3500|대우증권|2010.02.17~02.18|2010.02.17|2010.02.18|2010.02.17|2500~3500|2500~3500|2500~3500|62500|62500||-|2010.02.22~02.23|2010.02.22|2010.02.23|86.9:1|true|true|true|true|2010/03/03|-|%|%|3705|5.86%|3550
금호N.T|3100|미래에셋증권|2013.07.17~07.18|2013.07.17|2013.07.18|2013.07.17|2700~3100|2700~3100|2700~3100|7440|7440||73.80%|2013.07.24~07.25|2013.07.24|2013.07.25|987.83:1|true|true|true|true|2013/08/02|-|%|%|6200|100%|7130
유니테크노|10300|한국투자증권|2016.08.31~09.01|2016.08.31|2016.09.01|2016.08.31|10300~11500|10300~11500|10300~11500|15450|15450|233.84:1|-|2016.09.05~09.06|2016.09.05|2016.09.06|1003.29:1|true|true|true|true|2016/09/20|-|%|%|12750|23.79%|11400
주연테크|6400|하나증권|2006.10.20~-|2006.10.20|null|2006.10.20|6000~8000|6000~8000|6000~8000|27520|27520||99.96%|2006.10.31~11.02|2006.10.31|2006.11.02|533.25:1|true|true|true|true|2006/11/15|-|%|%|10200|59.38%|11700
클리오|41000|NH투자증권|2016.10.25~10.26|2016.10.25|2016.10.26|2016.10.25|36400~41000|36400~41000|36400~41000|163712|163712|153.08:1|10.42%|2016.10.31~11.01|2016.10.31|2016.11.01|5.68:1|true|true|true|true|2016/11/09|-|%|%|39950|-2.56%|36800
인터지스|10000|삼성증권|2011.11.29~11.30|2011.11.29|2011.11.30|2011.11.29|10000~12200|10000~12200|10000~12200|58350|58350||-|2011.12.06~12.07|2011.12.06|2011.12.07|3.14:1|true|true|true|true|2011/12/16|-|%|%|9000|-10%|-
비비씨|30700|미래에셋대우|2020.09.02~09.03|2020.09.02|2020.09.03|2020.09.02|27100~30700|27100~30700|27100~30700|32520|32520|977.5:1|3.90%|2020.09.09~09.10|2020.09.09|2020.09.10|464.19:1|true|true|true|true|2020/09/21|12600|0.00%|-58.96%|27650|-9.93%|22300
리파인|21000|KB증권|2021.10.14~10.15|2021.10.14|2021.10.15|2021.10.14|21000~24000|21000~24000|21000~24000|90930|90930|64.19:1|3.22%|2021.10.20~10.21|2021.10.20|2021.10.21|5.95:1|true|true|true|true|2021/10/29|12100|0.83%|-42.38%|18900|-10%|14300
한국전자인증|1600|한국투자증권|2010.11.02~11.03|2010.11.02|2010.11.03|2010.11.02|1300~1500|1300~1500|1300~1500|1820|1820||-|2010.11.10~11.11|2010.11.10|2010.11.11|303.38:1|true|true|true|true|2010/11/19|-|%|%|1800|12.5%|2070
대한제강|17300|삼성증권|2005.10.06~-|2005.10.06|null|2005.10.06|15000~18000|15000~18000|15000~18000|24220|24220||-|2005.10.18~10.20|2005.10.18|2005.10.20|243.5:1|true|true|true|false|null|null|null|null|null|null|null
엠피씨|4300|교보증권|2005.11.23~-|2005.11.23|null|2005.11.23|3600~4500|3600~4500|3600~4500|7740|7740||-|2005.11.30~12.02|2005.11.30|2005.12.02|1193.86:1|true|true|true|false|null|null|null|null|null|null|null
엠아이텍|4500|하나금융투자|2018.11.12~11.13|2018.11.12|2018.11.13|2018.11.12|3900~4500|3900~4500|3900~4500|27300|27300|472.57:1|0.42%|2018.11.19~11.20|2018.11.19|2018.11.20|883.39:1|true|true|true|true|2018/11/29|-|%|%|4050|-10%|4770
대보마그네틱|31000|한국투자증권|2018.10.18~10.19|2018.10.18|2018.10.19|2018.10.18|22500~25500|22500~25500|22500~25500|18450|18450|995.40:1|45.41%|2018.10.25~10.26|2018.10.25|2018.10.26|837.58:1|true|true|true|true|2018/11/06|-|%|%|60200|94.19%|58500
하나머스트스팩2호|2000|하나대투증권|2014.12.03~12.04|2014.12.03|2014.12.04|2014.12.03|2000~2000|2000~2000|2000~2000|10000|10000||-|2014.12.08~12.09|2014.12.08|2014.12.09|1.69:1|true|true|true|true|2014/12/17|-|%|%|2000|0%|2000
아이티센|7500|아이비케이투자증권|2014.12.09~12.10|2014.12.09|2014.12.10|2014.12.09|7000~8500|7000~8500|7000~8500|7000|7000|54.13:1|-|2014.12.15~12.16|2014.12.15|2014.12.16|2.63:1|true|true|true|true|2014/12/23|-|%|%|8460|12.8%|8770
IBKS스팩10호|2000|아이비케이투자증권|2018.09.10~09.11|2018.09.10|2018.09.11|2018.09.10|2000~2000|2000~2000|2000~2000|-|-||-|2018.09.13~09.14|2018.09.13|2018.09.14|200.32:1|true|true|true|true|2018/09/21|-|%|%|2110|5.5%|2110
에이치엠씨아이비스팩5호|2000|현대차증권|2020.12.02~12.03|2020.12.02|2020.12.03|2020.12.02|2000~2000|2000~2000|2000~2000|10000|10000||-|2020.12.07~12.08|2020.12.07|2020.12.08|0.64:1|true|true|true|true|2020/12/16|2085|0.00%|4.25%|2000|0%|-
드림텍|13000|NH투자증권|2019.02.25~02.26|2019.02.25|2019.02.26|2019.02.25|11000~13000|11000~13000|11000~13000|50001|50001|395.96:1|0.80%|2019.03.04~03.05|2019.03.04|2019.03.05|562.7:1|true|true|true|true|2019/03/14|9820|3.70%|-24.46%|17350|33.46%|15400
데이타솔루션|3300|미래에셋대우|2017.07.18~07.19|2017.07.18|2017.07.19|2017.07.18|2700~3300|2700~3300|2700~3300|12420|12420|395.83:1|23.09%|2017.07.24~07.25|2017.07.24|2017.07.25|733.74:1|true|true|true|true|2017/08/03|-|%|%|6600|100%|5680
석경에이티|10000|한국투자증권|2020.12.10~12.11|2020.12.10|2020.12.11|2020.12.10|8000~10000|8000~10000|8000~10000|8000|8000|1390.29:1|6.68%|2020.12.15~12.16|2020.12.15|2020.12.16|1751.58:1|true|true|true|true|2020/12/23|14300|5.54%|43%|20000|100%|26000
아모그린텍|9900|삼성증권|2019.03.12~03.13|2019.03.12|2019.03.13|2019.03.12|8800~9900|8800~9900|8800~9900|36326|36326|164.22:1|3.05%|2019.03.19~03.20|2019.03.19|2019.03.20|22.13:1|true|true|true|true|2019/03/29|10200|2.00%|3.03%|10300|4.04%|10200
코리아에셋투자증권|10000|신영증권|2019.11.04~11.05|2019.11.04|2019.11.05|2019.11.04|8000~10000|8000~10000|8000~10000|12800|12800|945.66:1|2.25%|2019.11.11~11.12|2019.11.11|2019.11.12|231.78|true|true|true|true|2019/11/20|10250|1.49%|2.5%|9900|-1%|8290
엠로|22600|한국투자증권|2021.07.29~07.30|2021.07.29|2021.07.30|2021.07.29|20100~22600|20100~22600|20100~22600|20423|20423|685.60:1|6.97%|2021.08.04~08.05|2021.08.04|2021.08.05|250:1|true|true|true|true|2021/08/13|18300|-1.08%|-19.03%|32700|44.69%|28300
씨에스베어링|8400|한국투자증권|2019.11.04~11.05|2019.11.04|2019.11.05|2019.11.04|7400~8400|7400~8400|7400~8400|17612|17612|1246.86:1|4.65%|2019.11.11~11.12|2019.11.11|2019.11.12|699.67:1|true|true|true|true|2019/11/21|12750|3.66%|51.79%|8400|0%|8950
키움제1호스팩|2000|키움증권|2010.09.09~09.10|2010.09.09|2010.09.10|2010.09.09|2000~2000|2000~2000|2000~2000|20000|20000||-|2010.09.14~09.15|2010.09.14|2010.09.15|0.13:1|true|true|true|true|2010/10/05|-|%|%|2100|5%|1985
메디아나|6200|케이비투자증권|2014.09.17~09.18|2014.09.17|2014.09.18|2014.09.17|5500~6500|5500~6500|5500~6500|7920|7920|86:1|-|2014.09.24~09.25|2014.09.24|2014.09.25|12.88:1|true|true|true|true|2014/10/07|-|%|%|6370|2.74%|5850
코프라|7000|미래에셋증권|2010.10.26~10.27|2010.10.26|2010.10.27|2010.10.26|5500~6500|5500~6500|5500~6500|12320|12320||-|2010.11.04~11.05|2010.11.04|2010.11.05|1464:1|true|true|true|true|2010/11/12|-|%|%|14000|100%|11950
넥스트칩|15700|한국투자증권|2007.05.31~-|2007.05.31|null|2007.05.31|14500~16200|14500~16200|14500~16200|15080|15080||89.50%|2007.06.12~06.14|2007.06.12|2007.06.14|970.4:1|true|true|true|true|2007/06/26|-|%|%|31400|100%|26700
GS리테일(지에스리테일)|19500|우리투자증권|2011.12.07~12.08|2011.12.07|2011.12.08|2011.12.07|18000~21000|18000~21000|18000~21000|300300|300300||-|2011.12.14~12.15|2011.12.14|2011.12.15|5.69:1|true|true|true|true|2011/12/23|-|%|%|19500|0%|22400
하나머스트스팩3호|2000|하나대투증권|2014.12.09~12.10|2014.12.09|2014.12.10|2014.12.09|2000~2000|2000~2000|2000~2000|4500|4500||-|2014.12.15~12.16|2014.12.15|2014.12.16|27.54:1|true|true|true|true|2014/12/24|-|%|%|2015|0.75%|2010
블루콤|12000|우리투자증권|2011.01.11~01.12|2011.01.11|2011.01.12|2011.01.11|9000~12000|9000~12000|9000~12000|24300|24300||-|2011.01.17~01.18|2011.01.17|2011.01.18|645.86:1|true|true|true|true|2011/01/26|-|%|%|18850|57.08%|16050
SK리츠|5000|한국투자증권,삼성증권,SK증권,하나금융투자|2021.08.23~08.24|2021.08.23|2021.08.24|2021.08.23|5000~5000|5000~5000|5000~5000|232551|232551||-|2021.08.30~09.01|2021.08.30|2021.09.01|552:1|true|true|true|true|2021/09/14|6060|0.17%|21.2%|5340|6.8%|5780
어보브반도체|3300|한국투자증권|2009.05.20~05.21|2009.05.20|2009.05.21|2009.05.20|2500~3000|2500~3000|2500~3000|4056|4056||19.47%|2009.05.27~05.28|2009.05.27|2009.05.28|2423.32:1|true|true|true|true|2009/06/05|-|%|%|5200|57.58%|5980
유앤아이|30000|키움증권|2015.10.28~10.29|2015.10.28|2015.10.29|2015.10.28|25000~30000|25000~30000|25000~30000|37500|37500|377.40:1|4.00%|2015.11.02~11.03|2015.11.02|2015.11.03|638.25:1|true|true|true|true|2015/11/12|-|%|%|28650|-4.5%|24350
시스웍|2800|하나금융투자|2017.12.08~12.11|2017.12.08|2017.12.11|2017.12.08|3300~3900|3300~3900|3300~3900|14746|14746|78.86:1|0.44%|2017.12.14~12.15|2017.12.14|2017.12.15|830.31:1|true|true|true|true|2017/12/26|-|%|%|3810|36.07%|3390
모빌탑|12400|한국투자|2006.01.06~-|2006.01.06|null|2006.01.06|9100~12400|9100~12400|9100~12400|6703|6703||-|2006.01.13~01.17|2006.01.13|2006.01.17|902.88:1|true|true|true|false|null|null|null|null|null|null|null
아이비케이에스지엠비스팩|2000|아이비케이투자증권|2016.10.18~10.19|2016.10.18|2016.10.19|2016.10.18|2000~2000|2000~2000|2000~2000|11000|11000||-|2016.10.24~10.25|2016.10.24|2016.10.25|17.51:1|true|true|true|true|2016/11/02|-|%|%|2050|2.5%|2000
까스텔바쟉|12000|NH투자증권㈜|2019.05.27~05.28|2019.05.27|2019.05.28|2019.05.27|16000~19000|16000~19000|16000~19000|37800|37800|32.53:1|3.86%|2019.05.30~05.31|2019.05.30|2019.05.31|3.4:1|true|true|true|true|2019/06/10|9120|6.54%|-24%|17000|41.67%|19250
미래테크놀로지|16100|현대증권|2015.11.12~11.13|2015.11.12|2015.11.13|2015.11.12|14300~16100|14300~16100|14300~16100|21450|21450|117.30:1|5.70%|2015.11.19~11.20|2015.11.19|2015.11.20|1.50:1|true|true|true|true|2015/12/01|-|%|%|14950|-7.14%|13700
코디엠|4700|미래에셋증권|2015.12.10~12.11|2015.12.10|2015.12.11|2015.12.10|4700~5800|4700~5800|4700~5800|4700|4700|39.79:1|2.51%|2015.12.15~12.16|2015.12.15|2015.12.16|599.99:1|true|true|true|true|2015/12/29|-|%|%|7490|59.36%|6100
에코마이스터|5200|대신증권,한화투자증권|2018.02.26~02.27|2018.02.26|2018.02.27|2018.02.26|6000~8500|6000~8500|6000~8500|500|500|15.54:1|-|2018.03.05~03.06|2018.03.05|2018.03.06|213.78:1|true|true|true|true|2018/03/15|2750|0.00%|-47.12%|7000|34.62%|6030
와이엠텍|28000|KB증권|2021.08.25~08.26|2021.08.25|2021.08.26|2021.08.25|21000~25000|21000~25000|21000~25000|12600|12600|1696.19:1|31.59%|2021.08.31~09.01|2021.08.31|2021.09.01|2939.57:1|true|true|true|true|2021/09/10|35050|-3.18%|25.18%|56000|100%|59000
나노신소재|17000|한국투자증권|2011.01.18~01.19|2011.01.18|2011.01.19|2011.01.18|14500~16500|14500~16500|14500~16500|25795|25795||-|2011.01.26~01.27|2011.01.26|2011.01.27|673.1:1|true|true|true|true|2011/02/09|-|%|%|17550|3.24%|14950
티에스인베스트먼트|1300|한국투자증권|2016.12.01~12.02|2016.12.01|2016.12.02|2016.12.01|1450~1550|1450~1550|1450~1550|8265|8265|30.87:1|-|2016.12.07~12.08|2016.12.07|2016.12.08|2.02:1|true|true|true|true|2016/12/15|-|%|%|1470|13.08%|1910
현대HCN|3800|현대증권|2010.12.08~12.09|2010.12.08|2010.12.09|2010.12.08|3800~4500|3800~4500|3800~4500|83600|83600||-|2010.12.14~12.15|2010.12.14|2010.12.15|21.1:1|true|true|true|true|2010/12/23|-|%|%|3420|-10%|3600
에스케이스팩6호|2000|SK증권|2020.02.25~02.26|2020.02.25|2020.02.26|2020.02.25|2000~2000|2000~2000|2000~2000|11000|11000||-|2020.03.02~03.03|2020.03.02|2020.03.03|0.36:1|true|true|true|true|2020/03/11|2065|-0.48%|3.25%|2025|1.25%|2010
동양피스톤|5700|아이비케이투자증권,대신증권|2017.11.22~11.23|2017.11.22|2017.11.23|2017.11.22|5700~7300|5700~7300|5700~7300|18810|18810|62.80:1|-|2017.11.28~11.29|2017.11.28|2017.11.29|20.36:1|true|true|true|true|2017/12/08|-|%|%|5130|-10%|4845
진바이오텍|5000|한국투자증권|2006.04.07~-|2006.04.07|null|2006.04.07|4500~6500|4500~6500|4500~6500|7050|7050||-|2006.04.17~04.19|2006.04.17|2006.04.19|1012.73:1|true|true|true|false|null|null|null|null|null|null|null
미래에셋스팩1호|1500|미래에셋증권|2010.02.25~02.26|2010.02.25|2010.02.26|2010.02.25|1500~-|1500~-|1500|20000|20000||-|2010.03.03~03.04|2010.03.03|2010.03.04|163.68:1|true|true|true|true|2010/03/12|-|%|%|1540|2.67%|1770
디바이스이엔지|12000|한국투자증권|2017.12.04~12.05|2017.12.04|2017.12.05|2017.12.04|15500~17500|15500~17500|15500~17500|27125|27125|11.40:1|-|2017.12.11~12.12|2017.12.11|2017.12.12|2.38:1|true|true|true|true|2017/12/20|-|%|%|10800|-10%|12100
IBKS스팩16호|2000|IBK투자증권|2021.08.19~08.20|2021.08.19|2021.08.20|2021.08.19|2000~2000|2000~2000|2000~2000|100|100||-|2021.08.24~08.25|2021.08.24|2021.08.25|388.37:1|true|true|true|true|2021/09/03|2145|0.47%|7.25%|4000|100%|2475
디지탈디바이스|3100|우리증권|2004.10.12~-|2004.10.12|null|2004.10.12|3500~4500|3500~4500|3500~4500|3500|3500||-|2004.10.19~10.20|2004.10.19|2004.10.20||true|true|true|false|null|null|null|null|null|null|null
푸른기술|12500|한국투자증권|2007.08.31~-|2007.08.31|null|2007.08.31|11000~13000|11000~13000|11000~13000|9375|9375||-|2007.09.05~09.06|2007.09.05|2007.09.06|989:1|true|true|true|true|2007/09/14|-|%|%|12500|0%|14350
코아스템|16000|한국투자증권|2015.06.11~06.12|2015.06.11|2015.06.12|2015.06.11|10800~13200|10800~13200|10800~13200|27000|27000|868.62:1|41.74%|2015.06.17~06.18|2015.06.17|2015.06.18|751.91:1|true|true|true|true|2015/06/26|-|%|%|32000|100%|41600
천랩|40000|한국투자증권|2019.12.12~12.13|2019.12.12|2019.12.13|2019.12.12|63000~78000|63000~78000|63000~78000|27090|27090|51.11:1|-|2019.12.17~12.18|2019.12.17|2019.12.18|638.63:1|true|true|true|true|2019/12/26|41500|7.93%|3.75%|42950|7.38%|38500
지오엘리먼트|10000|NH투자증권|2021.10.28~10.29|2021.10.28|2021.10.29|2021.10.28|7600~8700|7600~8700|7600~8700|11757|11757|1613.84:1|15.23%|2021.11.02~11.03|2021.11.02|2021.11.03|1537.44:1|true|true|true|true|2021/11/11|24400|5.86%|144%|20000|100%|15900
솔라시아|5000|한국투자증권|2010.05.25~05.26|2010.05.25|2010.05.26|2010.05.25|4600~5100|4600~5100|4600~5100|4375|4375||-|2010.05.28~05.31|2010.05.28|2010.05.31|976.35:1|true|true|true|true|2010/06/09|-|%|%|9500|90%|8080
IBKS스팩5호|2000|아이비케이투자증권|2016.11.17~11.18|2016.11.17|2016.11.18|2016.11.17|2000~2000|2000~2000|2000~2000|10000|10000||-|2016.11.22~11.23|2016.11.22|2016.11.23|9.4:1|true|true|true|true|2016/12/02|-|%|%|2000|0%|1990
신흥에스이씨|16000|삼성증권|2017.09.11~09.12|2017.09.11|2017.09.12|2017.09.11|11000~14000|11000~14000|11000~14000|23100|23100|482.4:1|33.10%|2017.09.18~09.19|2017.09.18|2017.09.19|731.42:1|true|true|true|true|2017/09/27|-|%|%|29400|83.75%|-
다믈멀티미디어|4500|미래에셋증권|2007.10.02~-|2007.10.02|null|2007.10.02|5000~6500|5000~6500|5000~6500|5572|5572||-|2007.10.10~10.11|2007.10.10|2007.10.11|166:1|true|true|true|true|2007/10/19|-|%|%|5300|17.78%|6090
삼양패키징|26000|한국투자증권|2017.11.13~11.14|2017.11.13|2017.11.14|2017.11.13|26000~30000|26000~30000|26000~30000|119481|119481|16.73:1|0.36%|2017.11.20~11.21|2017.11.20|2017.11.21|2.74:1|true|true|true|true|2017/11/29|-|%|%|25750|-0.96%|23800
멜파스|43200|한국투자증권|2009.12.01~12.02|2009.12.01|2009.12.02|2009.12.01|43200~48800|43200~48800|43200~48800|53752|53752||-|2009.12.09~12.10|2009.12.09|2009.12.10|2.47:1|true|true|true|true|2009/12/18|-|%|%|45000|4.17%|51700
네오위즈벅스|9000|우리투자증권|2009.09.17~09.18|2009.09.17|2009.09.18|2009.09.17|9000~11000|9000~11000|9000~11000|24599|24599||-|2009.09.24~09.25|2009.09.24|2009.09.25|104.02:1|true|true|true|true|2009/10/06|-|%|%|8100|-10%|9310
금호타이어|13250|대신증권|2005.02.03~-|2005.02.03|null|2005.02.03|13250~16000|13250~16000|13250~16000|90100|90100||-|2005.02.11~02.14|2005.02.11|2005.02.14||true|true|true|false|null|null|null|null|null|null|null
대창스틸|2500|하나대투증권|2014.11.18~11.19|2014.11.18|2014.11.19|2014.11.18|2000~2500|2000~2500|2000~2500|4400|4400|219.91:1|-|2014.11.25~11.26|2014.11.25|2014.11.26|568:1|true|true|true|true|2014/12/05|-|%|%|3605|44.2%|4145
에이스토리|14300|NH투자증권|2019.07.03~07.04|2019.07.03|2019.07.04|2019.07.03|11600~14300|11600~14300|11600~14300|21692|21692|614.25:1|3.56%|2019.07.09~07.10|2019.07.09|2019.07.10|131.51:1|true|true|true|true|2019/07/19|25550|5.58%|78.67%|12900|-9.79%|-
에스에스알|9000|하나금융투자|2018.07.19~07.20|2018.07.19|2018.07.20|2018.07.19|6600~7500|6600~7500|6600~7500|9372|9372|928.44:1|41.62%|2018.07.26~07.27|2018.07.26|2018.07.27|1231.66:1|true|true|true|true|2018/08/06|5940|0.34%|-34%|18000|100%|23400
바이오플러스|31500|키움증권|2021.09.08~09.09|2021.09.08|2021.09.09|2021.09.08|28500~31500|28500~31500|28500~31500|39900|39900|1220.2:1|7.80%|2021.09.13~09.14|2021.09.13|2021.09.14|1206.63:1|true|true|true|true|2021/09/27|21150|-2.08%|-32.86%|39500|25.4%|32450
마인즈랩|30000|NH투자증권,하나금융투자|2021.11.08~11.09|2021.11.08|2021.11.09|2021.11.08|26000~30000|26000~30000|26000~30000|15715|15715|197.55:1|19.74%|2021.11.11~11.12|2021.11.11|2021.11.12|89.9:1|true|true|true|true|2021/11/23|24550|1.03%|-18.17%|29650|-1.17%|38000
옵티시스|7600|키움증권|2011.06.29~06.30|2011.06.29|2011.06.30|2011.06.29|6700~7600|6700~7600|6700~7600|5320|5320||-|2011.07.04~07.05|2011.07.04|2011.07.05|907.98:1|true|true|true|true|2011/07/12|-|%|%|11000|44.74%|12100
육일씨엔에쓰|6000|엘아이지투자증권|2015.12.10~12.11|2015.12.10|2015.12.11|2015.12.10|6000~6700|6000~6700|6000~6700|4200|4200|8.74:1|-|2015.12.15~12.16|2015.12.15|2015.12.16|21.02:1|true|true|true|true|2015/12/24|-|%|%|6560|9.33%|5160
